Salon ID,Salon Name,Area,Rating,Reviews,Price Category,Services,Timing,Contact
2576,Glow Makeover 2576,Koregaon Park,3.1,656,Medium,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 11PM,9703301353
2577,Aura Studio 2577,Sinhagad Road,4.5,1087,Low,"Facial, Cleanup, Waxing, Threading",11AM to 8PM,7189261910
2578,Style Salon 2578,Karve Nagar,3.4,196,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 10PM,9365054837
2579,Urban Salon 2579,Shivaji Nagar,4.7,1926,Low,"Bridal Makeup, Hair Styling, Skincare",8AM to 8PM,9588744439
2580,Trendy Salon 2580,Kothrud,3.2,525,Low,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 11PM,9229573810
2581,Style Lounge 2581,Viman Nagar,4.4,984,High,"Hair Spa, Coloring, Keratin, Smoothening",10AM to 8PM,7298320211
2582,Aura Studio 2582,Aundh,3.8,1359,High,"Hair Spa, Coloring, Keratin, Smoothening",10AM to 10PM,7186869454
2583,Royal Studio 2583,Aundh,3.9,1994,Low,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 11PM,9255632002
2584,Elite Salon 2584,Kothrud,3.1,1087,Low,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 11PM,8326835866
2585,Urban Salon 2585,Viman Nagar,4,805,High,"Hair Coloring, Highlights, Hair Spa",11AM to 8PM,8099936406
2586,Style Studio 2586,Wakad,3.5,398,High,"Hair Spa, Coloring, Keratin, Smoothening",10AM to 10PM,8813166094
2587,Elite Makeover 2587,Magarpatta,4.4,248,Low,"Hair Coloring, Highlights, Hair Spa",8AM to 10PM,8327792829
2588,Royal Lounge 2588,Aundh,4.5,1491,High,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 11PM,8564020623
2589,Glow Studio 2589,Kothrud,4.7,1541,High,"Hair Coloring, Highlights, Hair Spa",9AM to 8PM,9849808044
2590,Urban Salon 2590,Camp,4.8,1242,Low,"Hair Coloring, Highlights, Hair Spa",11AM to 9PM,7242411837
2591,Royal Salon 2591,Shivaji Nagar,5,211,High,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 8PM,8148810492
2592,Style Salon 2592,FC Road,3.1,1922,Medium,"Facial, Cleanup, Waxing, Threading",9AM to 8PM,7906852652
2593,Luxury Lounge 2593,Magarpatta,4.8,236,High,"Haircut, Beard Trim, Cleanup",10AM to 9PM,8836849008
2594,Urban Makeover 2594,Magarpatta,3.6,350,High,"Haircut, Beard Trim, Cleanup",9AM to 9PM,9025999704
2595,Style Studio 2595,Camp,4.3,882,Low,"Hair Spa, Coloring, Keratin, Smoothening",9AM to 10PM,9687997054
2596,Style Salon 2596,Koregaon Park,3,1528,Medium,"Bridal Makeup, Hair Styling, Skincare",10AM to 9PM,8451620684
2597,Trendy Lounge 2597,Karve Nagar,3.2,1809,Medium,"Hair Spa, Coloring, Keratin, Smoothening",9AM to 11PM,9583573357
2598,Luxury Studio 2598,Sinhagad Road,4.2,937,Medium,"Haircut, Beard Trim, Cleanup",9AM to 11PM,9060407075
2599,Trendy Lounge 2599,Sinhagad Road,4.1,817,Low,"Haircut, Beard Trim, Cleanup",8AM to 10PM,9393450216
2600,Trendy Studio 2600,FC Road,3.2,1106,Low,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 9PM,9619395209
2601,Royal Salon 2601,FC Road,3.5,1614,Low,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 9PM,9992472651
2602,Style Makeover 2602,Baner,3.3,1833,Medium,"Haircut, Beard Trim, Cleanup",11AM to 8PM,8090760519
2603,Luxury Salon 2603,Baner,3.5,759,Low,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 11PM,8681202806
2604,Royal Salon 2604,Koregaon Park,3.4,433,Medium,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 10PM,9530403307
2605,Urban Lounge 2605,Sinhagad Road,4.2,1380,Medium,"Facial, Cleanup, Waxing, Threading",11AM to 9PM,8952517130
2606,Glow Makeover 2606,Karve Nagar,3.7,1875,Low,"Bridal Makeup, Hair Styling, Skincare",10AM to 10PM,8579326625
2607,Trendy Studio 2607,Magarpatta,4.1,664,High,"Facial, Cleanup, Waxing, Threading",9AM to 9PM,9625246067
2608,Urban Lounge 2608,Koregaon Park,3.6,1438,Medium,"Bridal Makeup, Hair Styling, Skincare",11AM to 8PM,8001733904
2609,Aura Makeover 2609,Magarpatta,4.8,85,High,"Facial, Cleanup, Waxing, Threading",8AM to 10PM,9487848370
2610,Aura Salon 2610,Koregaon Park,4.8,1107,High,"Hair Coloring, Highlights, Hair Spa",8AM to 11PM,8246767629
2611,Elite Makeover 2611,Viman Nagar,4.6,1545,High,"Haircut, Beard Trim, Cleanup",11AM to 8PM,8721234324
2612,Royal Lounge 2612,Hadapsar,3.5,127,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 9PM,8312553549
2613,Trendy Lounge 2613,Hinjewadi,3.3,1969,Low,"Haircut, Beard Trim, Cleanup",9AM to 10PM,9864285006
2614,Trendy Studio 2614,Kothrud,4.6,1882,Low,"Hair Coloring, Highlights, Hair Spa",8AM to 9PM,8840590136
2615,Aura Salon 2615,Pimple Saudagar,4,1355,High,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 11PM,7660532784
2616,Style Salon 2616,Karve Nagar,4.9,1711,Medium,"Bridal Makeup, Hair Styling, Skincare",9AM to 11PM,7237848833
2617,Urban Lounge 2617,Viman Nagar,4.2,186,Low,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 9PM,7694254905
2618,Elite Lounge 2618,Hinjewadi,3.7,625,Low,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 11PM,7526011983
2619,Elite Studio 2619,Kothrud,3.9,986,Medium,"Facial, Cleanup, Waxing, Threading",8AM to 10PM,9400893992
2620,Glow Studio 2620,Viman Nagar,3.1,1522,High,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 10PM,7466337894
2621,Style Salon 2621,Camp,3.4,107,Medium,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 10PM,8904219856
2622,Luxury Lounge 2622,Viman Nagar,4.2,768,Low,"Haircut, Beard Trim, Cleanup",10AM to 9PM,9011105031
2623,Trendy Makeover 2623,Wakad,4.2,529,Low,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 10PM,8398427910
2624,Urban Salon 2624,Magarpatta,4.2,405,Low,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 11PM,9887773790
2625,Style Lounge 2625,Sinhagad Road,4.2,666,Medium,"Hair Coloring, Highlights, Hair Spa",11AM to 9PM,8513994268
2626,Elite Studio 2626,Wakad,3.2,761,Low,"Hair Spa, Coloring, Keratin, Smoothening",9AM to 10PM,9249375096
2627,Glow Studio 2627,FC Road,4.8,979,High,"Facial, Cleanup, Waxing, Threading",10AM to 11PM,8668547204
2628,Royal Salon 2628,Koregaon Park,3.9,157,Low,"Hair Coloring, Highlights, Hair Spa",9AM to 10PM,8691925222
2629,Royal Lounge 2629,Magarpatta,4.8,1223,Medium,"Bridal Makeup, Hair Styling, Skincare",9AM to 10PM,7624144107
2630,Urban Studio 2630,Hinjewadi,4.3,1303,High,"Facial, Cleanup, Waxing, Threading",11AM to 8PM,8633490227
2631,Elite Salon 2631,Hadapsar,3.8,238,Low,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 9PM,7419596477
2632,Aura Lounge 2632,FC Road,3.8,64,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 8PM,9786490212
2633,Royal Studio 2633,Camp,3.6,1790,Low,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 11PM,7729138727
2634,Royal Makeover 2634,Koregaon Park,4.8,168,Low,"Facial, Cleanup, Waxing, Threading",11AM to 11PM,9131936810
2635,Style Makeover 2635,Sinhagad Road,3.6,1980,Medium,"Facial, Cleanup, Waxing, Threading",8AM to 10PM,7086790184
2636,Urban Studio 2636,Wakad,3.3,1491,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 9PM,9366470983
2637,Royal Salon 2637,Aundh,3.3,1289,High,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 11PM,7264366443
2638,Royal Lounge 2638,Viman Nagar,4.4,1204,High,"Facial, Cleanup, Waxing, Threading",10AM to 8PM,9286931138
2639,Royal Salon 2639,Hadapsar,3.1,949,High,"Hair Coloring, Highlights, Hair Spa",11AM to 11PM,9040126352
2640,Trendy Lounge 2640,Hadapsar,3.3,1959,Low,"Facial, Cleanup, Waxing, Threading",10AM to 11PM,9107379809
2641,Aura Salon 2641,Aundh,4.6,191,Low,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 9PM,8079173641
2642,Royal Studio 2642,Hadapsar,3.6,1884,Medium,"Facial, Cleanup, Waxing, Threading",9AM to 11PM,7135270891
2643,Elite Salon 2643,Hadapsar,4.4,1816,High,"Hair Coloring, Highlights, Hair Spa",9AM to 11PM,7810219390
2644,Elite Makeover 2644,FC Road,4.3,659,Low,"Hair Coloring, Highlights, Hair Spa",8AM to 10PM,7403946567
2645,Glow Studio 2645,Magarpatta,3.4,1943,Medium,"Hair Coloring, Highlights, Hair Spa",11AM to 8PM,8900534826
2646,Aura Makeover 2646,Aundh,3.1,351,High,"Hair Coloring, Highlights, Hair Spa",9AM to 8PM,8948890976
2647,Urban Studio 2647,Baner,4.9,1310,High,"Facial, Cleanup, Waxing, Threading",10AM to 10PM,7372438844
2648,Royal Salon 2648,Karve Nagar,4.4,1362,High,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 10PM,7548920706
2649,Elite Lounge 2649,Wakad,4,1236,Medium,"Haircut, Beard Trim, Cleanup",11AM to 11PM,9357179732
2650,Aura Lounge 2650,Shivaji Nagar,4.5,222,Low,"Hair Spa, Coloring, Keratin, Smoothening",10AM to 11PM,8927763207
2651,Urban Lounge 2651,Karve Nagar,3.3,327,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 9PM,8446198688
2652,Style Makeover 2652,Sinhagad Road,4.2,203,Medium,"Bridal Makeup, Hair Styling, Skincare",9AM to 9PM,9414297402
2653,Style Studio 2653,Sinhagad Road,4.1,1110,Low,"Hair Coloring, Highlights, Hair Spa",11AM to 11PM,8321671488
2654,Elite Lounge 2654,Pimple Saudagar,3.3,584,High,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 11PM,9518898198
2655,Aura Salon 2655,Sinhagad Road,3.7,294,Low,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 10PM,7809841912
2656,Aura Makeover 2656,Hadapsar,3.8,1949,High,"Bridal Makeup, Hair Styling, Skincare",8AM to 10PM,8263818728
2657,Elite Makeover 2657,Wakad,4.7,527,Low,"Bridal Makeup, Hair Styling, Skincare",10AM to 11PM,8438250010
2658,Glow Studio 2658,Hadapsar,4.9,1455,High,"Facial, Cleanup, Waxing, Threading",10AM to 9PM,8850531192
2659,Luxury Salon 2659,Aundh,4.7,1705,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 11PM,8454594120
2660,Luxury Studio 2660,Aundh,4.5,1643,Low,"Haircut, Beard Trim, Cleanup",8AM to 9PM,7216720752
2661,Aura Makeover 2661,Shivaji Nagar,4.6,1316,Low,"Bridal Makeup, Hair Styling, Skincare",10AM to 10PM,8302628243
2662,Style Makeover 2662,Wakad,4.5,1573,High,"Facial, Cleanup, Waxing, Threading",10AM to 9PM,9805106859
2663,Royal Makeover 2663,Pimple Saudagar,3.5,126,Low,"Hair Coloring, Highlights, Hair Spa",11AM to 8PM,9510388605
2664,Aura Studio 2664,Camp,3.3,1614,High,"Facial, Cleanup, Waxing, Threading",11AM to 9PM,7118659061
2665,Royal Studio 2665,Pimple Saudagar,3.9,1601,Low,"Bridal Makeup, Hair Styling, Skincare",9AM to 11PM,7539521471
2666,Glow Makeover 2666,Wakad,3.1,1925,Medium,"Bridal Makeup, Hair Styling, Skincare",10AM to 11PM,8366235279
2667,Trendy Studio 2667,Magarpatta,4.9,1354,High,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 9PM,8192124316
2668,Royal Studio 2668,Sinhagad Road,3.8,188,High,"Haircut, Beard Trim, Cleanup",10AM to 8PM,8312741606
2669,Aura Lounge 2669,Hinjewadi,4.2,314,High,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 8PM,8231888865
2670,Royal Makeover 2670,Hadapsar,3.7,1983,Low,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 11PM,9253397775
2671,Luxury Lounge 2671,Karve Nagar,4.3,1934,Low,"Haircut, Beard Trim, Cleanup",11AM to 11PM,9095735419
2672,Urban Lounge 2672,Shivaji Nagar,5,712,Medium,"Bridal Makeup, Hair Styling, Skincare",9AM to 8PM,7202186010
2673,Elite Makeover 2673,Koregaon Park,4.5,1135,Medium,"Hair Coloring, Highlights, Hair Spa",11AM to 10PM,7778921123
2674,Royal Makeover 2674,Koregaon Park,3.1,686,Medium,"Hair Coloring, Highlights, Hair Spa",10AM to 11PM,7727132061
2675,Luxury Studio 2675,Hadapsar,4.3,780,High,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 11PM,9073570411
2676,Trendy Lounge 2676,Magarpatta,3.8,247,High,"Hair Coloring, Highlights, Hair Spa",9AM to 10PM,9001707640
2677,Elite Lounge 2677,Pimple Saudagar,4.3,355,Low,"Bridal Makeup, Hair Styling, Skincare",10AM to 8PM,8677747777
2678,Trendy Studio 2678,Sinhagad Road,3.9,1381,Low,"Facial, Cleanup, Waxing, Threading",10AM to 10PM,9816187460
2679,Trendy Salon 2679,Hinjewadi,4,910,High,"Hair Coloring, Highlights, Hair Spa",10AM to 10PM,9942935446
2680,Aura Salon 2680,Pimple Saudagar,4.7,501,High,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 8PM,9836473126
2681,Glow Lounge 2681,Sinhagad Road,4.4,587,Low,"Haircut, Beard Trim, Cleanup",11AM to 8PM,7291544086
2682,Urban Salon 2682,Karve Nagar,4.6,877,High,"Bridal Makeup, Hair Styling, Skincare",8AM to 8PM,8339417456
2683,Trendy Salon 2683,Magarpatta,3.2,1893,Low,"Bridal Makeup, Hair Styling, Skincare",8AM to 11PM,7467851378
2684,Style Studio 2684,Aundh,4.5,132,Medium,"Hair Coloring, Highlights, Hair Spa",11AM to 11PM,8394419374
2685,Royal Salon 2685,Baner,4.2,1706,Low,"Bridal Makeup, Hair Styling, Skincare",8AM to 8PM,7134829438
2686,Glow Lounge 2686,Viman Nagar,4.6,1952,Medium,"Haircut, Beard Trim, Cleanup",8AM to 11PM,7151904386
2687,Royal Makeover 2687,Shivaji Nagar,3.3,1019,Medium,"Bridal Makeup, Hair Styling, Skincare",9AM to 9PM,7395547672
2688,Luxury Lounge 2688,Baner,4.4,804,High,"Hair Spa, Coloring, Keratin, Smoothening",9AM to 9PM,9832045244
2689,Aura Salon 2689,Camp,4.6,17,Medium,"Hair Coloring, Highlights, Hair Spa",10AM to 9PM,8740114584
2690,Glow Makeover 2690,Magarpatta,5,1133,High,"Facial, Cleanup, Waxing, Threading",11AM to 9PM,7044101869
2691,Luxury Studio 2691,Shivaji Nagar,3.3,909,Medium,"Facial, Cleanup, Waxing, Threading",11AM to 8PM,9449131841
2692,Style Lounge 2692,Wakad,4.6,44,Low,"Bridal Makeup, Hair Styling, Skincare",8AM to 9PM,7457616019
2693,Urban Lounge 2693,Shivaji Nagar,4.9,1714,High,"Bridal Makeup, Hair Styling, Skincare",8AM to 11PM,9821034413
2694,Royal Makeover 2694,Baner,4.1,63,High,"Hair Coloring, Highlights, Hair Spa",10AM to 10PM,8347638029
2695,Urban Salon 2695,Sinhagad Road,3.9,752,Low,"Haircut, Beard Trim, Cleanup",9AM to 11PM,9657375602
2696,Style Studio 2696,Aundh,3.5,1864,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 9PM,9851390393
2697,Glow Lounge 2697,Pimple Saudagar,4.5,222,High,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 11PM,9506468424
2698,Aura Lounge 2698,Magarpatta,4.8,1791,Low,"Facial, Cleanup, Waxing, Threading",10AM to 11PM,8460787510
2699,Elite Lounge 2699,Karve Nagar,4.5,1268,Low,"Hair Spa, Coloring, Keratin, Smoothening",10AM to 11PM,8666771077
2700,Royal Studio 2700,Sinhagad Road,4.3,1848,High,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 10PM,9015479171
2701,Luxury Makeover 2701,Pimple Saudagar,4.3,1536,Medium,"Hair Coloring, Highlights, Hair Spa",8AM to 11PM,8835652832
2702,Urban Lounge 2702,Viman Nagar,4,862,Medium,"Haircut, Beard Trim, Cleanup",10AM to 9PM,8731217999
2703,Trendy Makeover 2703,FC Road,3.6,1245,Medium,"Hair Coloring, Highlights, Hair Spa",11AM to 8PM,8644001414
2704,Urban Studio 2704,Kothrud,3.4,458,Medium,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 9PM,9990704453
2705,Aura Studio 2705,Baner,4.5,225,Medium,"Facial, Cleanup, Waxing, Threading",9AM to 9PM,8017993153
2706,Glow Lounge 2706,Camp,4.8,1734,Medium,"Bridal Makeup, Hair Styling, Skincare",8AM to 10PM,8492384348
2707,Glow Makeover 2707,Magarpatta,4.5,550,Low,"Hair Coloring, Highlights, Hair Spa",10AM to 10PM,9722166932
2708,Trendy Salon 2708,Hinjewadi,3.5,1988,High,"Hair Spa, Coloring, Keratin, Smoothening",9AM to 10PM,8537132644
2709,Royal Makeover 2709,Baner,4.1,409,Low,"Facial, Cleanup, Waxing, Threading",11AM to 8PM,7961915270
2710,Style Makeover 2710,Karve Nagar,4.8,518,Low,"Facial, Cleanup, Waxing, Threading",11AM to 9PM,7710637067
2711,Royal Makeover 2711,Aundh,4,224,Medium,"Hair Spa, Coloring, Keratin, Smoothening",10AM to 9PM,7825409883
2712,Trendy Lounge 2712,Sinhagad Road,4.6,1268,High,"Haircut, Beard Trim, Cleanup",9AM to 8PM,7873807630
2713,Aura Studio 2713,Camp,3.9,813,Medium,"Haircut, Beard Trim, Cleanup",10AM to 10PM,9856373344
2714,Urban Salon 2714,Koregaon Park,4.4,222,High,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 9PM,9300302699
2715,Urban Makeover 2715,Hinjewadi,3.6,1578,Low,"Hair Coloring, Highlights, Hair Spa",8AM to 9PM,8602908732
2716,Style Lounge 2716,FC Road,3.2,1640,Low,"Hair Spa, Coloring, Keratin, Smoothening",9AM to 8PM,9752159460
2717,Trendy Salon 2717,Koregaon Park,4.4,464,High,"Haircut, Beard Trim, Cleanup",11AM to 9PM,7219058791
2718,Style Salon 2718,Shivaji Nagar,3.4,1658,Low,"Bridal Makeup, Hair Styling, Skincare",11AM to 10PM,8777914652
2719,Aura Makeover 2719,Viman Nagar,4.6,985,Medium,"Haircut, Beard Trim, Cleanup",8AM to 8PM,8462376169
2720,Trendy Studio 2720,Karve Nagar,4.6,1205,High,"Hair Coloring, Highlights, Hair Spa",10AM to 10PM,8074181179
2721,Luxury Lounge 2721,Viman Nagar,4.4,1140,High,"Haircut, Beard Trim, Cleanup",8AM to 9PM,7261785894
2722,Royal Studio 2722,Hadapsar,4.7,1750,Medium,"Hair Coloring, Highlights, Hair Spa",10AM to 10PM,8649097220
2723,Royal Lounge 2723,Aundh,3.7,265,High,"Hair Coloring, Highlights, Hair Spa",9AM to 10PM,7203526605
2724,Elite Lounge 2724,Wakad,4.8,39,Medium,"Facial, Cleanup, Waxing, Threading",10AM to 11PM,7710334626
2725,Glow Lounge 2725,FC Road,3.1,1401,Low,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 9PM,9326053912
2726,Glow Salon 2726,Pimple Saudagar,3.7,1127,Low,"Facial, Cleanup, Waxing, Threading",9AM to 9PM,8623321386
2727,Style Studio 2727,Wakad,4.3,1141,High,"Hair Coloring, Highlights, Hair Spa",9AM to 8PM,9158714137
2728,Elite Studio 2728,Shivaji Nagar,4.6,1742,High,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 9PM,8620034620
2729,Urban Salon 2729,FC Road,4.5,900,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 11PM,7245572110
2730,Elite Lounge 2730,Shivaji Nagar,3.3,1190,High,"Hair Coloring, Highlights, Hair Spa",8AM to 8PM,8039196662
2731,Aura Lounge 2731,Baner,4.1,1057,Low,"Hair Coloring, Highlights, Hair Spa",11AM to 10PM,7036205935
2732,Elite Lounge 2732,Magarpatta,4.2,1012,Low,"Hair Spa, Coloring, Keratin, Smoothening",10AM to 9PM,7620185325
2733,Glow Lounge 2733,Camp,4.1,837,Medium,"Hair Coloring, Highlights, Hair Spa",8AM to 11PM,8316844060
2734,Elite Salon 2734,FC Road,3.2,1810,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 10PM,8564687564
2735,Elite Salon 2735,FC Road,3.4,286,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 9PM,8601803854
2736,Elite Makeover 2736,Magarpatta,3.2,479,Medium,"Hair Spa, Coloring, Keratin, Smoothening",9AM to 9PM,8600520947
2737,Royal Salon 2737,Baner,3.1,746,Medium,"Haircut, Beard Trim, Cleanup",8AM to 10PM,7473741277
2738,Aura Lounge 2738,Baner,3.5,633,High,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 8PM,9715783685
2739,Style Makeover 2739,Kothrud,4.1,653,High,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 10PM,9101583477
2740,Luxury Lounge 2740,Magarpatta,3.5,1780,Low,"Haircut, Beard Trim, Cleanup",10AM to 11PM,7909978477
2741,Luxury Lounge 2741,Hinjewadi,3.8,863,Medium,"Bridal Makeup, Hair Styling, Skincare",9AM to 9PM,8981145064
2742,Elite Salon 2742,FC Road,4.2,1084,High,"Haircut, Beard Trim, Cleanup",8AM to 11PM,8988201263
2743,Style Salon 2743,Viman Nagar,3.2,1673,Low,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 10PM,7366032510
2744,Luxury Makeover 2744,Aundh,3.5,591,High,"Hair Coloring, Highlights, Hair Spa",8AM to 8PM,7670875079
2745,Royal Studio 2745,Hinjewadi,4.9,1582,Low,"Bridal Makeup, Hair Styling, Skincare",9AM to 11PM,8415674957
2746,Urban Salon 2746,Viman Nagar,4.5,676,High,"Bridal Makeup, Hair Styling, Skincare",11AM to 8PM,8218218975
2747,Trendy Makeover 2747,Wakad,3.2,775,High,"Hair Coloring, Highlights, Hair Spa",8AM to 8PM,9193428850
2748,Glow Lounge 2748,FC Road,3.4,494,High,"Haircut, Beard Trim, Cleanup",8AM to 9PM,8484857531
2749,Urban Lounge 2749,Aundh,3.6,994,Medium,"Bridal Makeup, Hair Styling, Skincare",11AM to 10PM,7400303523
2750,Glow Salon 2750,Magarpatta,4.7,1638,Medium,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 9PM,8355493875
2751,Style Salon 2751,Hadapsar,4.6,402,Medium,"Facial, Cleanup, Waxing, Threading",9AM to 8PM,8198633428
2752,Luxury Studio 2752,Baner,4.7,78,High,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 11PM,7092247375
2753,Urban Salon 2753,Koregaon Park,4.4,1159,High,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 10PM,9379898950
2754,Luxury Salon 2754,Aundh,3,1357,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 8PM,7829510229
2755,Urban Lounge 2755,Pimple Saudagar,4.2,170,High,"Haircut, Beard Trim, Cleanup",10AM to 9PM,7404125827
2756,Trendy Studio 2756,Baner,4.4,1799,High,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 10PM,9812030202
2757,Urban Lounge 2757,Hadapsar,4.3,1643,Low,"Facial, Cleanup, Waxing, Threading",11AM to 9PM,8962356645
2758,Aura Salon 2758,Camp,3.2,253,High,"Facial, Cleanup, Waxing, Threading",9AM to 9PM,8560779323
2759,Style Lounge 2759,Aundh,4.8,1928,High,"Hair Spa, Coloring, Keratin, Smoothening",9AM to 10PM,9180250741
2760,Royal Lounge 2760,Camp,3.4,1435,High,"Haircut, Beard Trim, Cleanup",9AM to 8PM,9647497811
2761,Urban Studio 2761,Kothrud,3.2,1266,Medium,"Haircut, Beard Trim, Cleanup",8AM to 11PM,8829814691
2762,Luxury Lounge 2762,Magarpatta,3.8,1285,Low,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 10PM,9626235557
2763,Glow Salon 2763,Shivaji Nagar,4.7,1228,Low,"Hair Spa, Coloring, Keratin, Smoothening",10AM to 10PM,7393949532
2764,Urban Makeover 2764,Kothrud,3.3,1006,High,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 8PM,8894186755
2765,Glow Salon 2765,Shivaji Nagar,3.1,152,High,"Haircut, Beard Trim, Cleanup",10AM to 10PM,7685458273
2766,Aura Makeover 2766,Koregaon Park,4.4,954,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 8PM,9297942367
2767,Trendy Salon 2767,Kothrud,4.8,1124,Medium,"Haircut, Beard Trim, Cleanup",9AM to 9PM,9475177999
2768,Trendy Makeover 2768,FC Road,4.9,974,High,"Hair Spa, Coloring, Keratin, Smoothening",10AM to 8PM,9002688970
2769,Trendy Lounge 2769,Sinhagad Road,4.2,1986,High,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 8PM,9623796883
2770,Urban Salon 2770,Kothrud,4.1,199,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 9PM,7793971957
2771,Style Makeover 2771,Hadapsar,4.1,1648,Low,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 10PM,8835702307
2772,Glow Lounge 2772,Camp,3.2,1189,High,"Hair Coloring, Highlights, Hair Spa",10AM to 8PM,8130884719
